from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1696Z301,U1696Z2,1,,1309_99_181218,489_37_181209
U2008Z1,U2008Z3,1,,382_42_181223,489_38_181209
U1696Z301,U1696Z2,1,,1309_101_181218,489_39_181208
U2008Z1,U2008Z3,1,,382_43_181223,489_40_181208
U2008Z1,U2008Z3,1,,382_43_181222,489_40_181208
U1696Z301,U1696Z2,1,,1309_194_181223,490_32_181208
U1696Z301,U1696Z2,1,,1309_16_181218,490_32_181208
U1696Z301,U1696Z2,1,,1309_97_181218,490_34_181208
U1696Z301,U1696Z2,1,,1309_70_181218,490_36_181208
U2269Z301,U2269Z3,1,,1301_22_181209,491_20_180702
U2269Z301,U2269Z3,1,,1301_235_181209,491_21_180702
U2008Z2,U2008Z3,1,,381_60_190224,491_22_180501
U2008Z1,U2008Z3,1,,387_47_180501,491_22_180501
U2008Z1,U2008Z3,1,,381_53_181223,491_15_180501
U2020Z2,U2020Z2,1,,382_48_181222,492_24_181222
U2269Z301,U2269Z3,1,,1301_59_181209,491_16_180702
U2269Z301,U2269Z2,1,,1301_85_181222,660_10_190330
U2016Z1,U2016Z1,1,,381_59_190224,659_154_190330
U2269Z301,U2269Z2,1,,1301_87_181222,659_29_181117
U2269Z301,U2269Z2,1,,1301_247_181210,659_19_181117
U2020Z1,U2020Z1,1,,382_17_190331,492_25_181209
U2020Z1,U2020Z1,1,,382_17_181222,492_25_181209
U2020Z2,U2020Z2,1,,382_44_190331,492_17_181209
U2020Z2,U2020Z2,1,,382_44_181222,492_17_181209
U2020Z1,U2020Z1,1,,382_45_181222,492_26_181209
U2020Z2,U2020Z2,1,,382_47_181223,492_27_181209
U1696Z301,U1696Z2,1,,1309_91_181218,494_29_190330
U1696Z301,U1696Z2,1,,1309_140_181222,495_12_181208
U1696Z301,U1696Z2,1,,1309_18_181218,494_31_190330
U1696Z301,U1696Z2,1,,1309_52_181218,495_14_181208
U1696Z301,U1696Z2,1,,1309_99_181218,494_33_190330
U1696Z301,U1696Z2,1,,1309_56_181218,495_16_181208
U2973Z302,U2973Z5,1,,1302_147_181222,499_20_180501
U2973Z302,U2973Z5,1,,1210_41_181209,499_20_180501
U2973Z302,U2973Z5,1,,1302_98_181218,499_22_190310
U2973Z302,U2973Z5,1,,1210_35_181209,499_22_190310
U2973Z302,U2973Z5,1,,1302_88_181218,499_24_190310
U2973Z302,U2973Z5,1,,1210_55_181209,499_24_190310
U2973Z302,U2973Z5,1,,1302_122_181218,499_26_190310
U2973Z302,U2973Z5,1,,1210_43_181209,499_26_190310
U2973Z302,U2973Z5,1,,1302_117_181218,499_14_181125
U2973Z302,U2973Z5,1,,1210_37_181209,499_14_181125
U2973Z302,U2973Z5,1,,1302_145_181222,499_29_190310
U2973Z302,U2973Z5,1,,1210_45_181209,499_29_190310
U1554Z301,U1554Z1,1,,1309_50_181218,651_33_180901
U1554Z301,U1554Z1,1,,1309_66_181218,651_34_180901
U1554Z301,U1554Z1,1,,1309_83_181218,651_36_180901
U1554Z301,U1554Z1,1,,1309_24_181218,651_38_180901
U2269Z301,U2269Z1,1,,1301_7_181209,661_84_190204
U2269Z301,U2269Z1,1,,1301_234_181209,661_90_190209
U2269Z301,U2269Z6,1,,1301_59_181209,662_38_181125
U1278Z2,U1278Z2,1,,398_11_190224,662_38_181125
U1278Z1,U1278Z3,1,,398_29_181021,662_108_190331
U2269Z301,U2269Z4,1,,1301_22_181209,662_108_190331
U1984Z1,U1984Z3,1,,381_63_180728,421_122_181209
U1984Z2,U1984Z3,1,,381_52_190224,421_122_181209
U1984Z1,U1984Z4,1,,381_59_190224,421_123_181209
U1984Z2,U1984Z4,1,,381_64_190331,421_123_181209
U2269Z301,U2269Z6,1,,1301_235_181209,662_39_180512
U1278Z2,U1278Z2,1,,398_65_180501,662_39_180512
U1278Z1,U1278Z3,1,,398_66_180501,662_118_190331
U1278Z2,U1278Z3,1,,398_63_180501,662_118_190331
U2269Z301,U2269Z4,1,,1301_26_181209,662_118_190331
U1278Z1,U1278Z3,1,,398_68_180501,662_119_190331
U1278Z1,U1278Z3,1,,398_38_181020,662_120_190331
U2269Z301,U2269Z4,1,,1301_59_181209,662_120_190331
U2269Z301,U2269Z6,1,,1301_22_181209,662_44_180512
U1278Z2,U1278Z2,1,,398_3_180501,662_44_180512
U2213Z1,U2213Z1,1,,655_45_180928,662_117_190331
U1278Z1,U1278Z3,1,,398_20_180501,662_117_190331
U2269Z301,U2269Z4,1,,1301_235_181209,662_117_190331
U1984Z1,U1984Z3,1,,381_48_190224,421_124_181209
U1984Z2,U1984Z3,1,,381_60_190224,421_124_181209
U2815Z301,U2815Z1,1,,1221_74_190312,668_24_181124
U9176Z2,U9176Z1,1,,467_247_181209,668_24_181124
U9176Z2,U9176Z1,1,,467_310_190406,668_24_181124
U2815Z301,U2815Z1,1,,1221_70_190312,668_26_181124
U9176Z2,U9176Z1,1,,467_249_181209,668_26_181124
U9176Z2,U9176Z1,1,,467_312_190406,668_26_181124
U2815Z301,U2815Z1,1,,1221_76_190312,668_28_181124
U9176Z2,U9176Z1,1,,467_251_181209,668_28_181124
U9176Z2,U9176Z1,1,,467_314_190406,668_28_181124
U1829Z4,U1829Z3,1,,375_85_180625,667_15_180501
U1829Z4,U1829Z2,1,,375_35_180625,669_31_180501
U1829Z4,U1829Z2,1,,375_37_180430,669_26_180501
U1829Z4,U1829Z3,1,,375_10_180430,667_16_180501
U1829Z4,U1829Z2,1,,375_107_180625,669_34_180501
U3257Z2,U1829Z2,1,,375_173_180501,669_36_180501
U2973Z301,U2973Z5,1,,1210_74_181209,676_24_190330
U2973Z302,U2973Z6,1,,1302_147_181222,673_24_190330
U2973Z302,U2973Z6,1,,1302_149_181222,674_25_190330
U2973Z302,U2973Z6,1,,1302_88_181218,673_26_190330
U2973Z302,U2973Z6,1,,1302_93_181218,674_27_190330
U2973Z302,U2973Z6,1,,1302_122_181218,673_28_190330
U2973Z301,U2973Z5,1,,1210_72_181209,676_27_190330
U2973Z302,U2973Z6,1,,1302_117_181218,673_30_190330
U2973Z302,U2973Z6,1,,1302_100_181218,674_29_190330
U454Z301,U454Z2P,1,,1301_236_181209,211_21_180702
U454Z301,U454Z2P,1,,1301_237_181209,211_149_181210
U461Z301,U461Z2P,1,,1309_91_181218,209_578_190311
U461Z301,U461Z2P,1,,1309_186_181218,209_579_190311
U461Z301,U461Z2P,1,,1309_52_181218,209_580_190311
U461Z301,U461Z2P,1,,1309_54_181218,209_581_190311
U461Z301,U461Z2P,1,,1309_24_181218,209_582_190311
U461Z301,U461Z2P,1,,1309_178_181218,209_583_190311
U461Z301,U461Z2P,1,,1309_209_190312,209_585_190311
U461Z301,U461Z2P,1,,1309_183_181218,209_586_190311
U461Z301,U461Z2P,1,,1309_20_181218,209_587_190311
U461Z301,U461Z2P,1,,1309_70_181218,209_588_190311
U461Z301,U461Z2P,1,,1309_154_181218,209_590_190311
U461Z301,U461Z2P,1,,1309_62_181218,209_591_190311
U461Z301,U461Z2P,1,,1309_50_181218,209_592_190311
U461Z301,U461Z2P,1,,1309_187_181218,209_593_190311
U461Z301,U461Z2P,1,,1309_68_181218,209_594_190311
U461Z301,U461Z2P,1,,1309_56_181218,209_595_190311
U461Z301,U461Z2P,1,,1309_103_181218,209_596_190311
U461Z301,U461Z2P,1,,1309_48_181218,209_597_190311
U461Z301,U461Z2P,1,,1309_18_181218,209_598_190311
U461Z301,U461Z2P,1,,1309_97_181218,209_599_190311
U461Z301,U461Z2P,1,,1309_22_181218,209_600_190311
U461Z301,U461Z2P,1,,1309_85_181218,209_601_190311
U461Z301,U461Z2P,1,,1309_14_181218,209_602_190311
U461Z301,U461Z2P,1,,1309_64_181218,209_603_190311
U461Z301,U461Z2P,1,,1309_83_181218,209_604_190311
U461Z301,U461Z2P,1,,1309_72_181218,209_605_190311
U461Z301,U461Z2P,1,,1309_73_181218,209_606_190311
U461Z301,U461Z2P,1,,1309_16_181218,209_607_190311
U461Z301,U461Z2P,1,,1309_99_181218,209_608_190311
U461Z301,U461Z2P,1,,1309_101_181218,209_609_190311
U461Z301,U461Z2P,1,,1309_182_181218,209_610_190311
U461Z301,U461Z2P,1,,1309_66_181218,209_611_190311
U461Z301,U461Z2P,1,,1309_81_181218,209_612_190311
U454Z301,U454Z2P,1,,1301_59_181209,210_17_180430
U454Z301,U454Z2P,1,,1301_20_181209,210_19_180430
U454Z301,U454Z2P,1,,1301_7_181209,210_21_180430
U454Z301,U454Z2P,1,,1301_61_181209,210_23_180611
U454Z301,U454Z2P,1,,1301_36_180430,210_25_180611
U454Z301,U454Z2P,1,,1301_22_181209,210_27_180611
U454Z301,U454Z2P,1,,1301_76_181218,210_29_180611
U454Z301,U454Z2P,1,,1301_162_181209,210_31_180611
U454Z301,U454Z2P,1,,1301_38_181218,210_33_180611
U454Z301,U454Z2P,1,,1301_234_181209,210_35_180611
U454Z301,U454Z2P,1,,1301_49_181123,210_37_180611
U454Z301,U454Z2P,1,,1301_239_181209,210_39_180611
U454Z301,U454Z2P,1,,1301_78_181123,210_41_180611
U454Z301,U454Z2P,1,,1301_235_181209,210_43_180611
U454Z301,U454Z2P,1,,1301_40_181123,210_45_180611
U454Z301,U454Z2P,1,,1301_241_181209,210_47_180611
U454Z301,U454Z2P,1,,1301_51_181123,210_49_180611
U454Z301,U454Z2P,1,,1301_26_181209,210_51_180430
U454Z301,U454Z2P,1,,1301_240_181209,210_53_180430
U454Z301,U454Z2P,1,,1301_252_181218,211_64_181210
U454Z301,U454Z2P,1,,1307_488_181218,211_154_181210
U454Z301,U454Z2P,1,,1301_22_181209,211_45_181210
U454Z301,U454Z2P,1,,1301_76_181218,211_11_181112
U454Z301,U454Z2,1,,1301_162_181209,391_67_181210
U1610Z301,U1610Z2,1,,1301_38_181218,484_132_190318
U1610Z301,U1610Z2,1,,1301_49_181123,484_134_190318
U1610Z301,U1610Z2,1,,1301_78_181123,484_136_190318
U1610Z301,U1610Z2,1,,1301_40_181123,484_138_190318
U1610Z301,U1610Z2,1,,1301_241_181209,484_139_190318
U1610Z301,U1610Z2,1,,1301_26_181209,484_141_190318
U1610Z301,U1610Z2,1,,1301_240_181209,484_143_190318
U1610Z301,U1610Z2,1,,1301_236_181209,391_86_190318
U454Z301,U454Z2P,1,,1307_421_181210,211_158_181210
U454Z301,U454Z2,1,,1301_243_181209,391_77_181210
U454Z301,U454Z2,1,,1301_7_181209,391_79_181210
U1610Z301,U1610Z2,1,,1301_76_181218,391_90_190311
U454Z301,U454Z2P,1,,1307_397_181210,211_163_190311
U454Z301,U454Z2P,1,,1307_416_181210,211_164_190311
U454Z301,U454Z2P,1,,1301_49_181123,211_84_190311
U454Z301,U454Z2,1,,1301_239_181209,391_91_190311
U1610Z301,U1610Z2,1,,1301_78_181123,391_82_181210
U454Z301,U454Z2P,1,,1307_492_181218,211_160_181210
U454Z301,U454Z2P,1,,1307_399_181210,211_161_181210
U454Z301,U454Z2P,1,,1301_51_181123,211_82_181210
U454Z301,U454Z2,1,,1301_26_181209,391_83_181210
U1610Z301,U1610Z2,1,,1301_80_181123,391_84_190311
U454Z301,U454Z2,1,,1301_245_181209,391_85_190311
U454Z301,U454Z2P,1,,1301_251_181218,211_59_190311
U454Z301,U454Z2,1,,1301_254_181218,391_71_190311
U1610Z301,U1610Z2,1,,1301_15_180430,391_72_190311
U454Z301,U454Z2P,1,,1301_238_181209,211_35_181210
U454Z301,U454Z2P,1,,1307_404_181210,211_162_181210
U454Z301,U454Z2P,1,,1301_247_181210,211_39_181210
U454Z301,U454Z2,1,,1301_36_180430,391_222_181210
U1610Z301,U1610Z2,1,,1301_70_181123,484_155_190318
U1610Z301,U1610Z2,1,,1301_36_180430,391_80_190311
U454Z301,U454Z2P,1,,1307_490_181218,211_159_190311
U454Z301,U454Z2P,1,,1301_38_181218,211_49_190311
U454Z301,U454Z2,1,,1301_234_181209,391_81_190311
U1610Z301,U1610Z2,1,,1301_49_181123,391_68_181210
U454Z301,U454Z2P,1,,1307_411_181210,211_155_181210
U454Z301,U454Z2P,1,,1307_406_181210,211_156_181210
U454Z301,U454Z2P,1,,1301_40_181123,211_90_181126
U454Z301,U454Z2,1,,1301_241_181209,391_69_181210
U1610Z301,U1610Z2,1,,1301_51_181123,391_70_181210
U454Z301,U454Z2P,1,,1307_390_181210,211_165_181210
U454Z301,U454Z2P,1,,1307_413_181210,211_166_181210
U1610Z301,U1610Z2,1,,1301_38_181218,391_94_181210
U454Z301,U454Z2P,1,,1307_426_181210,211_167_181210
U454Z301,U454Z2P,1,,1307_388_181210,211_168_181210
U454Z301,U454Z2P,1,,1301_78_181123,211_94_180702
U454Z301,U454Z2,1,,1301_235_181209,391_95_181210
U1610Z301,U1610Z2,1,,1301_40_181123,391_92_181210
U454Z301,U454Z2P,1,,1307_418_181210,211_169_181210
U454Z301,U454Z2P,1,,1307_428_181210,211_170_181210
U454Z301,U454Z4P,1,,1301_162_181209,212_54_181227
U454Z301,U454Z4P,1,,1301_38_181218,212_56_181227
U454Z301,U454Z4P,1,,1301_234_181209,212_58_181227
U454Z301,U454Z4P,1,,1301_49_181123,212_60_181227
U454Z301,U454Z4P,1,,1301_239_181209,212_62_181227
U454Z301,U454Z4P,1,,1301_78_181123,212_64_181227
U454Z301,U454Z4P,1,,1301_235_181209,212_66_181227
U454Z301,U454Z4P,1,,1301_40_181123,212_68_181227
U454Z301,U454Z4P,1,,1301_241_181209,212_70_181227
U454Z301,U454Z4P,1,,1301_51_181123,212_72_181227
U454Z301,U454Z4P,1,,1301_26_181209,212_74_181227
U454Z301,U454Z4P,1,,1301_80_181123,212_76_181227
U454Z301,U454Z4P,1,,1301_240_181209,212_78_181227
U454Z301,U454Z4P,1,,1301_245_181209,212_80_181227
U454Z301,U454Z4P,1,,1301_236_181209,212_82_181227
U454Z301,U454Z4P,1,,1301_251_181218,212_84_181227
U454Z301,U454Z3P,1,,1301_16_181123,221_5_181030
U28Z2P,U28Z2P,1,,163_777_190311,221_565_190311
U454Z301,U454Z3P,1,,1307_393_181210,221_529_181210
U454Z301,U454Z3P,1,,1307_488_181218,221_530_181210
U454Z301,U454Z3P,1,,1301_20_181209,221_53_181022
U454Z301,U454Z3P,1,,1301_74_181218,221_55_181022
U454Z301,U454Z3P,1,,1301_22_181209,221_57_181022
U454Z301,U454Z3P,1,,1301_76_181218,221_532_181210
U454Z301,U454Z3P,1,,1307_416_181210,221_533_181210
U454Z301,U454Z3P,1,,1307_406_181210,221_534_181210
U454Z301,U454Z3P,1,,1307_418_181210,221_535_181210
U454Z301,U454Z3P,1,,1301_26_181209,221_536_181210
U28Z1P,U28Z1P,1,,163_703_181117,221_528_181119
U454Z301,U454Z3P,1,,1307_408_181210,221_537_181210
U454Z301,U454Z3P,1,,1307_414_181210,221_538_181210
U454Z301,U454Z3P,1,,1301_59_181209,221_28_181022
U454Z301,U454Z3P,1,,1301_244_181209,221_30_181022
U454Z301,U454Z3P,1,,1301_61_181209,221_32_181022
U454Z301,U454Z3P,1,,1307_490_181218,221_539_181210
U454Z301,U454Z3P,1,,1307_426_181210,221_540_181210
U454Z301,U454Z3P,1,,1307_492_181218,221_541_181210
U454Z301,U454Z3P,1,,1307_428_181210,221_542_181210
U454Z301,U454Z3P,1,,1301_240_181209,221_206_181022
U28Z2P,U28Z2P,1,,163_787_190311,221_587_190311
U28Z1P,U28Z1P,1,,163_326_180928,221_200_181022
U454Z301,U454Z3P,1,,1301_251_181218,221_200_181022
U28Z2P,U28Z2P,1,,163_788_190311,221_588_190311
U28Z1P,U28Z1P,1,,163_328_180928,221_201_181022
U454Z301,U454Z3P,1,,1301_15_180430,221_201_181022
U454Z301,U454Z3P,1,,1307_386_181210,221_543_181210
U454Z301,U454Z3P,1,,1307_421_181210,221_544_181210
U454Z301,U454Z3P,1,,1301_247_181210,221_80_181022
U454Z301,U454Z3P,1,,1301_7_181209,221_82_181022
U454Z301,U454Z3P,1,,1301_36_180430,221_84_181022
U454Z301,U454Z3P,1,,1307_397_181210,221_545_181210
U454Z301,U454Z3P,1,,1307_388_181210,221_546_181210
U454Z301,U454Z3P,1,,1307_399_181210,221_547_181210
U454Z301,U454Z3P,1,,1307_390_181210,221_548_181210
U454Z301,U454Z3P,1,,1307_413_181210,221_549_181210
U28Z2P,U28Z2P,1,,163_798_190311,221_599_190311
U28Z1P,U28Z1P,1,,163_378_180928,221_174_181022
U454Z301,U454Z3P,1,,1301_236_181209,221_174_181022
U28Z2P,U28Z2P,1,,163_799_190311,221_600_190311
U28Z1P,U28Z1P,1,,163_380_180928,221_175_181022
U454Z301,U454Z3P,1,,1301_254_181218,221_175_181022
U28Z1P,U28Z1P,1,,163_704_181117,221_526_181119
U454Z301,U454Z3P,1,,1301_30_181123,221_9_181210
U454Z301,U454Z3P,1,,1301_57_181209,221_11_181210
U454Z301,U454Z3P,1,,1301_70_181123,221_13_181210
U454Z301,U454Z3P,1,,1301_233_181209,221_15_181022
U454Z301,U454Z3P,1,,1301_252_181218,221_17_181022
U454Z301,U454Z3P,1,,1301_238_181209,221_19_181022
U454Z301,U454Z3P,1,,1301_243_181209,221_21_181022
U1500Z2,U1500Z1,1,,303_528_181210,344_369_190304
U454Z301,U454Z72,1,,1301_7_181209,303_483_181210
U454Z301,U454Z73,1,,1301_61_181209,303_484_181210
U1500Z2,U1500Z1,1,,303_530_181210,344_431_190311
U1500Z2,U1500Z1,1,,344_461_190311,303_485_181210
U1500Z2,U1500Z1,1,,344_417_190403,303_485_181210
U454Z301,U454Z72,1,,1301_49_181123,303_485_181210
U454Z301,U454Z73,1,,1301_78_181123,303_486_181210
U1500Z2,U1500Z1,1,,303_604_181210,344_433_190311
U454Z301,U454Z72,1,,1301_236_181209,303_487_181210
U454Z301,U454Z73,1,,1301_251_181218,303_488_181210
U1500Z2,U1500Z1,1,,344_458_190311,303_489_181210
U1500Z2,U1500Z1,1,,344_404_190403,303_489_181210
U1500Z2,U1500Z1,1,,344_367_190304,303_593_181210
U454Z301,U454Z73,1,,1301_59_181209,303_594_181210
U1500Z2,U1500Z1,1,,344_432_190311,303_493_181210
U1500Z2,U1500Z1,1,,344_375_190403,303_493_181210
U454Z301,U454Z72,1,,1301_38_181218,303_493_181210
U454Z301,U454Z73,1,,1301_49_181123,303_494_181210
U1500Z2,U1500Z1,1,,303_486_181210,344_439_190311
U1500Z2,U1500Z1,1,,303_515_181210,344_441_190311
U454Z301,U454Z72,1,,1301_240_181209,303_495_181210
U454Z301,U454Z73,1,,1301_245_181209,303_496_181210
U1500Z2,U1500Z1,1,,344_424_190304,303_499_181210
U1500Z2,U1500Z1,1,,303_517_181210,344_445_190311
U454Z301,U454Z72,1,,1301_61_181209,303_501_181210
U454Z301,U454Z73,1,,1301_22_181209,303_502_181210
U1500Z2,U1500Z1,1,,303_601_181210,344_447_190311
U1500Z2,U1500Z1,1,,344_457_190311,303_503_181210
U1500Z2,U1500Z1,1,,344_413_190403,303_503_181210
U454Z301,U454Z72,1,,1301_239_181209,303_503_181210
U454Z301,U454Z73,1,,1301_235_181209,303_504_181210
U1500Z2,U1500Z1,1,,344_434_190311,303_505_181210
U1500Z2,U1500Z1,1,,344_377_190403,303_505_181210
U454Z301,U454Z72,1,,1301_51_181123,303_505_181210
U454Z301,U454Z73,1,,1301_80_181123,303_506_181210
U454Z301,U454Z72,1,,1301_28_180430,303_507_181210
U454Z301,U454Z73,1,,1301_254_181218,303_508_181210
U454Z301,U454Z72,1,,1301_55_181218,303_509_181210
U454Z301,U454Z73,1,,1301_238_181209,303_511_181210
U1500Z2,U1500Z1,1,,344_463_190311,303_595_181210
U1500Z2,U1500Z1,1,,344_422_190403,303_595_181210
U454Z301,U454Z72,1,,1301_162_181209,303_595_181210
U454Z301,U454Z73,1,,1301_239_181209,303_596_181210
U1500Z2,U1500Z1,1,,344_479_190311,303_514_181210
U1500Z2,U1500Z1,1,,344_408_190403,303_514_181210
U454Z301,U454Z72,1,,1301_235_181209,303_514_181210
U454Z301,U454Z73,1,,1301_241_181209,303_515_181210
U454Z301,U454Z72,1,,1301_26_181209,303_516_181210
U454Z301,U454Z2P,1,,1301_80_181123,211_55_180903
U454Z301,U454Z2P,1,,1301_240_181209,211_57_180903
U1500Z2,U1500Z1,1,,344_438_190311,303_518_181210
U1500Z2,U1500Z1,1,,344_385_190403,303_518_181210
U454Z301,U454Z72,1,,1301_76_181218,303_518_181210
U454Z301,U454Z73,1,,1301_38_181218,303_519_181210
U1500Z2,U1500Z1,1,,303_494_181210,344_402_190304
U1500Z2,U1500Z1,1,,344_477_190311,303_520_181210
U1500Z2,U1500Z1,1,,344_387_190403,303_520_181210
U454Z301,U454Z72,1,,1301_40_181123,303_520_181210
U454Z301,U454Z73,1,,1301_51_181123,303_521_181210
U454Z301,U454Z72,1,,1301_22_181209,303_597_181210
U454Z301,U454Z73,1,,1301_234_181209,303_598_181210
U1500Z2,U1500Z1,1,,303_596_181210,344_452_190311
U1500Z2,U1500Z1,1,,344_415_190304,303_524_181210
U454Z301,U454Z72,1,,1301_241_181209,303_524_181210
U1500Z2,U1500Z1,1,,303_490_181210,344_454_190311
U1500Z2,U1500Z1,1,,344_451_190311,303_50_180917
U1500Z2,U1500Z1,1,,344_406_190403,303_50_180917
U454Z301,U454Z73,1,,1301_162_181209,303_601_181210
U1500Z2,U1500Z1,1,,303_598_181210,344_456_190311
U1500Z2,U1500Z1,1,,303_504_181210,344_414_190304
U1500Z1,U1500Z1,1,,344_437_190311,303_529_181210
U1500Z1,U1500Z1,1,,344_384_190403,303_529_181210
U454Z301,U454Z72,1,,1301_36_180430,303_529_181210
U454Z301,U454Z73,1,,1301_76_181218,303_530_181210
U1500Z2,U1500Z1,1,,303_519_181210,344_460_190311
U1500Z2,U1500Z1,1,,344_403_190304,303_602_181210
U454Z301,U454Z72,1,,1301_78_181123,303_602_181210
U1499Z2,U1499Z2,1,,655_248_190304,344_418_190304
U1500Z2,U1500Z1,1,,303_534_181210,344_419_190304
U1500Z2,U1500Z1,1,,303_502_181210,344_462_190311
U1500Z2,U1500Z1,1,,344_478_190311,303_603_181210
U1500Z2,U1500Z1,1,,344_397_190403,303_603_181210
U454Z301,U454Z72,1,,1301_234_181209,303_603_181210
U454Z301,U454Z73,1,,1301_40_181123,303_604_181210
U1500Z2,U1500Z1,1,,303_521_181210,344_464_190311
U1500Z2,U1500Z1,1,,344_446_190311,303_54_190103
U1500Z2,U1500Z1,1,,344_393_190403,303_54_190103
U2118Z301,U2118Z2,1,,1305_135_181210,626_2_181210
U2118Z301,U2118Z2,1,,1305_119_181209,626_18_181210
U2118Z301,U2118Z2,1,,1305_138_181210,626_28_190103
U2118Z301,U2118Z2,1,,1305_120_181209,626_39_190103
U2118Z301,U2118Z2,1,,1305_136_181210,626_41_190103
U2118Z301,U2118Z2,1,,1305_129_181210,626_45_181210
U2118Z301,U2118Z2,1,,1305_128_181209,626_12_181210
U2118Z301,U2118Z2,1,,1305_137_181210,626_48_181210
U1616Z301,U1616Z2,1,,1307_430_181210,665_289_190401
U1616Z301,U1616Z1,1,,1307_415_181210,664_122_181210
U1616Z301,U1616Z2,1,,1307_489_181218,665_291_190401
U1616Z301,U1616Z1,1,,1307_355_181209,664_124_181210
U1616Z301,U1616Z1,1,,1307_375_181209,664_126_181210
U1616Z301,U1616Z1,1,,1307_405_181210,664_129_181210
U1616Z301,U1616Z1,1,,1307_398_181210,664_148_190103
U1616Z301,U1616Z2,1,,1307_417_181210,665_293_190401
U1616Z301,U1616Z1,1,,1307_427_181210,664_149_190103
U456Z301,U456Z3,1,,1307_387_181210,309_57_181217
U456Z301,U456Z3,1,,1307_314_181209,313_157_190401
U456Z301,U456Z3,1,,1307_337_181209,313_158_190401
U456Z301,U456Z3,1,,1307_491_181218,313_160_190401
U1616Z301,U1616Z2,1,,1307_427_181210,665_296_190401
U1616Z301,U1616Z2,1,,1307_412_181210,665_298_190401
U1616Z301,U1616Z2,1,,1307_493_181218,665_300_190401
U456Z301,U456Z3,1,,1307_322_181209,313_125_181217
U1616Z301,U1616Z1,1,,1307_345_181209,664_136_181210
U456Z301,U456Z3,1,,1307_415_181210,313_105_181217
U456Z301,U456Z3,1,,1307_424_181210,313_165_190401
U456Z301,U456Z3,1,,1307_375_181209,313_167_190401
U456Z301,U456Z3,1,,1307_405_181210,313_169_190401
U456Z301,U456Z3,1,,1307_427_181210,313_171_190401
U456Z301,U456Z3,1,,1307_343_181209,313_91_190401
U456Z301,U456Z3,1,,1307_400_181210,313_91_190401
U456Z301,U456Z3,1,,1307_345_181209,313_93_190401
U456Z301,U456Z3,1,,1307_367_181209,313_95_190401
U1616Z301,U1616Z2,1,,1307_355_181209,665_308_190401
U1616Z301,U1616Z2,1,,1307_375_181209,665_310_190401
U1616Z301,U1616Z2,1,,1307_357_181209,665_312_190401
U1616Z301,U1616Z2,1,,1307_405_181210,665_313_190401
U1616Z301,U1616Z2,1,,1307_398_181210,665_315_190401
U1616Z301,U1616Z2,1,,1307_389_181210,665_317_190401
U456Z301,U456Z3,1,,1307_412_181210,309_48_181217
U456Z301,U456Z3,1,,1307_419_181210,309_50_181217
U456Z301,U456Z3,1,,1307_385_181209,313_114_190318
U456Z301,U456Z3,1,,1307_355_181209,309_43_181217
U456Z301,U456Z3,1,,1307_316_181209,313_175_190401
U1616Z301,U1616Z2,1,,1307_491_181218,665_318_190401
U456Z301,U456Z3,1,,1307_398_181210,309_45_181217
U456Z301,U456Z3,1,,1307_407_181210,313_176_190401
U456Z301,U456Z3,1,,1307_357_181209,309_54_181217
U456Z301,U456Z3,1,,1307_417_181210,313_177_190401
U456Z301,U456Z3,1,,1307_341_181209,313_179_190401
U456Z301,U456Z3,1,,1307_389_181210,313_179_190401
U456Z301,U456Z3,1,,1307_493_181218,313_118_181210
U1616Z301,U1616Z1,1,,1307_493_181218,664_137_181210
U1616Z301,U1616Z2,1,,1307_419_181210,665_319_190401
U1616Z301,U1616Z2,1,,1307_383_181209,665_320_190401
U1616Z301,U1616Z2,1,,1307_365_181209,665_322_190401
U1616Z301,U1616Z2,1,,1307_324_181209,665_323_190401
U1690Z2,U1690Z2,1,,350_42_190103,316_3_190103
U1690Z1,U1690Z1,1,,350_9_180723,316_8_190103
U1690Z2,U1690Z2,1,,350_54_190103,316_9_181026
U1690Z1,U1690Z1,1,,350_15_180723,316_16_181026
U1690Z2,U1690Z2,1,,350_34_180723,316_23_181026
U1690Z1,U1690Z1,1,,350_5_180704,316_41_181026
U1690Z2,U1690Z2,1,,350_6_180704,316_42_181026
U1690Z1,U1690Z1,1,,350_7_180704,316_43_181026
U1690Z2,U1690Z2,1,,350_8_180704,316_44_181026
U1690Z2,U1690Z2,1,,350_23_190103,316_60_190103
U1690Z1,U1690Z1,1,,350_28_190103,316_93_181026
U1690Z1,U1690Z1,1,,350_22_190103,316_103_181026
U1690Z2,U1690Z2,1,,350_52_180723,316_104_181026
U1690Z1,U1690Z1,1,,350_53_180723,316_105_181026
U1702Z2,U1702Z2,1,,318_58_180702,321_7_180430
U1702Z1,U1702Z1,1,,318_22_180702,317_2_180702
U1712Z3,U1712Z1,1,,446_14_180430,317_2_180702
U1712Z3,U1712Z2,1,,446_18_180430,317_3_180702
U1702Z2,U1702Z2,1,,318_90_180702,317_3_180702
U1702Z1,U1702Z1,1,,318_61_180702,317_4_180702
U1702Z2,U1702Z2,1,,318_3_180702,317_5_180702
U1702Z1,U1702Z1,1,,318_48_180702,317_6_180702
U1712Z3,U1712Z1,1,,446_32_180430,317_6_180702
U1712Z3,U1712Z2,1,,446_38_180430,317_7_180702
U1709Z1,U1709Z2,1,,447_16_180702,317_7_180702
U1702Z2,U1702Z2,1,,318_9_190103,317_7_180702
